totalPkt,totalSize,DNSpkt,httpPkt,TCPPkt,UDPPkt,inPkt,inByte,outPKT,outByte,ratioInOut,medianIn,medianOut,avgIn,avgOut,avgTotal,maxOutSize,maxInSize,rationNumInOut,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,result
306,104705,8,2,260,277,163,43762,143,60943,1.39,60,98,268.48,426.17,0,1420,1420,1.14,0.02,0.03,0.2,0.02,105.1,0.02,0.22,0.02,75.86,0.02,0
441,286083,0,0,441,277,237,120815,204,165268,1.37,60,98,509.77,810.14,0,1420,1420,1.16,0.12,0.12,0.26,0.02,292.17,0.02,0.19,0.02,129.06,0.02,0
49,3104,0,0,49,277,22,1271,27,1833,1.44,60,98,57.77,67.89,0.02,1420,1420,0.81,6.55,0.04,0.1,0.02,3.92,0.02,0.15,0.02,6.53,0.02,0
108,38827,2,0,66,319,60,12488,48,26339,2.11,64,118,208.13,548.73,0,1378,1420,1.25,1.52,0,0.17,0.02,13.06,0.02,0.09,0.02,31.06,0.02,0
70,10663,4,0,66,323,39,3737,31,6926,1.85,52,52,95.82,223.42,0.01,1120,1420,1.26,0.1,0,0.3,0.25,22.17,0.25,0.15,0.25,42.13,0.25,0
46,10716,0,0,44,325,26,3371,22,8037,2.38,60,177,129.65,365.32,0,901,1420,1.18,0.11,0.28,0.29,0.5,24.97,0.5,0.16,0.5,60.03,0.5,0
1787,1021713,34,26,1724,388,814,107910,973,913803,8.47,52,1300,132.57,939.16,0,1420,1420,0.84,0.08,0,0.08,0.02,24.16,0.02,0.23,0.02,248.5,0.02,0
93,25710,2,12,91,390,52,17820,41,7890,0.44,52,60,342.69,192.44,0,1420,722,1.27,0.09,0.09,0.25,0.5,199.75,0.5,0.12,0.5,25.91,0.5,0
96,24036,2,14,94,392,54,15228,42,8808,0.58,52,75,282,209.71,0,1420,722,1.29,0.1,0.1,0.18,0.5,108.15,0.5,0.11,0.5,29.62,0.5,0
69,14855,0,11,69,392,42,9395,27,5460,0.58,52,75,223.69,202.22,0,1420,722,1.56,0.04,0,0.25,0.5,107,0.5,0.02,0.5,0.02,0.5,0
120,17124,0,10,120,392,59,9776,61,7348,0.75,52,75,165.69,120.46,0.01,1420,722,0.97,0,0,0.14,0.5,53.96,0.5,0.1,0.5,4.84,0.5,0
67,13418,0,10,67,392,43,8808,24,4610,0.52,52,75,204.84,192.08,0,1420,722,1.79,0,0.08,0.22,0.5,69.6,0.5,0.02,0.5,0.02,0.5,0
63,13789,0,10,61,394,37,8998,28,5483,0.61,52,78,243.19,195.82,0,703,388,1.32,3.5,3.47,0.18,0.5,110.29,0.5,0.04,0.5,1.04,0.5,0
82,21421,2,11,80,396,49,13884,33,7537,0.54,52,86,283.35,228.39,0,1420,722,1.48,0.11,0.11,0.21,0.5,126.18,0.5,0.1,0.5,23.45,0.5,0
60,14334,0,11,60,396,37,9050,23,5284,0.58,52,86,244.59,229.74,0,1420,722,1.61,0.04,0,0.2,0.5,113.56,0.5,0.02,0.5,0.02,0.5,0
50,11576,0,9,50,396,30,7448,20,4128,0.55,52,86,248.27,206.4,0,1420,722,1.5,5.11,0,0.25,0.5,142.13,0.5,0.03,0.5,0.03,0.5,0
55,13794,0,11,55,396,33,8888,22,4906,0.55,52,86,269.33,223,0,1420,722,1.5,0.1,0.1,0.25,0.5,160.02,0.5,0.02,0.5,0.02,0.5,0
63,15563,0,13,63,396,37,10432,26,5131,0.49,52,86,281.95,197.35,0,1420,722,1.42,0.02,0.02,0.27,0.5,176.02,0.5,0.06,0.5,9.31,0.5,0
81,18464,2,11,79,398,46,11322,35,7142,0.63,52,86,246.13,204.06,0,1166,610,1.31,0.02,0.02,0.21,0.5,113.89,0.5,0.08,0.5,18.79,0.5,0
62,15740,0,12,60,400,38,10388,26,6044,0.58,52,368,273.37,232.46,0,704,389,1.46,0.11,0.11,0.25,0.5,161.35,0.5,0.02,0.5,0.02,0.5,0
55,13794,0,11,55,400,33,8888,22,4906,0.55,52,368,269.33,223,0,704,389,1.5,0.02,0.02,0.25,0.5,160.02,0.5,0.02,0.5,0.02,0.5,0
60,15048,0,12,60,400,36,9696,24,5352,0.55,52,368,269.33,223,0,704,389,1.5,0.1,0.1,0.25,0.5,161.35,0.5,0.02,0.5,0.02,0.5,0
52,12644,0,10,52,400,31,8132,21,4512,0.55,52,368,262.32,214.86,0,704,389,1.48,0.12,0.12,0.21,0.5,131,0.5,0.02,0.5,0.02,0.5,0
60,14110,0,11,60,400,36,9107,24,5003,0.55,52,368,252.97,208.46,0,704,389,1.5,0.11,0.11,0.22,0.5,130.39,0.5,0.02,0.5,0.02,0.5,0
55,13794,0,11,55,400,33,8888,22,4906,0.55,52,368,269.33,223,0,704,389,1.5,0.11,0.11,0.25,0.5,160.02,0.5,0.02,0.5,0.02,0.5,0
35,8778,0,7,35,400,21,5656,14,3122,0.55,52,368,269.33,223,0,704,389,1.5,0.1,0.1,0.25,0.5,150.89,0.5,0.04,0.5,0.04,0.5,0
923,458162,36,5,788,135,446,95750,477,362412,3.78,52,610,214.69,759.77,0,1420,1420,0.94,0.73,0.71,0.12,0.01,65.43,0.01,0.22,0.01,205.9,0.01,0
1243,652100,28,1,1901,130,592,118888,651,533212,4.48,52,1246,200.82,819.07,0,1420,1420,0.91,0.01,0.09,0.14,0.01,68.09,0.01,0.26,0.01,247.9,0.01,0
160,73013,4,0,156,134,77,13974,83,59039,4.22,52,359,181.48,711.31,0,1420,1420,0.93,1.41,1.41,0.14,0.25,51.64,0.25,0.26,0.25,177.3,0.25,0
250,108340,2,0,248,136,126,41814,124,66526,1.59,52,103,331.86,536.5,0,1420,1420,1.02,0,0,0.25,0.5,167.06,0.5,0.28,0.5,156.57,0.5,0
160,41701,0,0,160,136,86,15062,74,26639,1.77,52,103,175.14,359.99,0,1420,1420,1.16,0.39,0.04,0.31,0.5,70.33,0.5,0.29,0.5,116.92,0.5,0
184,60378,8,0,176,144,93,16188,91,44190,2.73,52,151,174.06,485.6,0,1420,1420,1.02,0,0,0.22,0.13,40.98,0.13,0.22,0.13,137.61,0.13,0
120,43356,4,0,114,150,62,11927,60,32121,2.69,52,131,192.37,535.35,0,1420,1420,1.03,0.1,0,0.2,0.17,56.39,0.17,0.24,0.17,62.17,0.17,0
80,34486,2,0,78,152,38,8703,42,25783,2.96,52,139,229.03,613.88,0,1420,1420,0.9,0.02,0.1,0.1,0.5,45.18,0.5,0.2,0.5,37.93,0.5,0
2086,1038501,114,0,1627,537,1131,485644,955,552857,1.14,66,294,429.39,578.91,0,1420,1420,1.18,0.08,0.1,0.21,0,216.62,0,0.12,0,75.15,0,0
184,39897,0,0,184,537,86,10697,98,29200,2.73,66,294,124.38,297.96,0,1420,1420,0.88,0,0,0.05,0,22.54,0,0.1,0,15.22,0,0
115,42012,4,0,111,541,59,11858,56,30154,2.54,52,131,200.98,538.46,0,1420,1420,1.05,0,0,0.32,0.25,80.07,0.25,0.3,0.25,166.55,0.25,0
32,3468,0,0,32,541,14,1789,18,1679,0.94,52,131,127.79,93.28,0.01,1420,1420,0.78,0,0,0.08,0.25,2.04,0.25,0.19,0.25,8.04,0.25,0
27,1818,0,0,27,541,12,660,15,1158,1.75,52,131,55,77.2,0.01,1420,1420,0.8,0,0,0.04,0.25,0.04,0.25,0.17,0.25,6.83,0.25,0
46,10792,2,0,42,545,25,3896,23,7588,1.95,60,204,155.84,329.91,0,1248,1420,1.09,19.07,0.04,0.28,0.25,80.21,0.25,0.21,0.25,83.03,0.25,0
21,1205,0,0,21,545,10,563,11,642,1.14,60,204,56.3,58.36,0.02,1248,1420,0.91,0.1,0,0.12,0.25,3.12,0.25,0.18,0.25,5.47,0.25,0
15,868,0,0,15,545,9,561,6,307,0.55,60,204,62.33,51.17,0.02,1248,1420,1.5,0.11,0,0.25,0.25,8.75,0.25,0.08,0.25,0.08,0.25,0
17,1008,0,0,17,545,9,511,8,497,0.97,60,204,56.78,62.13,0.02,1248,1420,1.13,0.11,0,0.13,0.25,3.53,0.25,0.07,0.25,0.07,0.25,0
15,956,0,0,15,545,6,336,9,620,1.85,60,204,56,68.89,0.02,1248,1420,0.67,0,0,0.3,0.25,10.5,0.25,0.3,0.25,10.5,0.25,0
2,692,0,0,15,2,2,692,2,692,1,60,204,346,346,0,1248,1420,1,0.02,0.02,0.3,0.25,10.5,0.25,0.3,0.25,10.5,0.25,0
10,677,0,0,10,2,5,248,5,429,1.73,60,204,49.6,85.8,0.01,1248,1420,1,0,0,0.25,0.25,6.63,0.25,0.13,0.25,0.13,0.25,0
144,69802,8,0,146,8,67,13368,77,56434,4.22,56,458,199.52,732.91,0,1420,1420,0.87,0.08,0.08,0.25,0.14,97.4,0.14,0.39,0.14,365.42,0.14,0
2,692,0,0,146,2,1,348,1,348,1,56,458,348,348,0,1420,1420,1,0.34,0.34,0.25,0.14,97.4,0.14,0.39,0.14,365.42,0.14,0
230,111262,16,1,356,20,104,18437,126,92817,5.03,60,519,177.28,736.64,0,1420,1420,0.83,0.01,0.01,0.16,0.05,66.61,0.05,0.41,0.05,350.39,0.05,0
119,60436,2,0,117,22,55,11490,64,48946,4.26,52,1116,208.91,764.78,0,1420,1420,0.86,0.09,0,0.15,0.5,39.02,0.5,0.29,0.5,177.39,0.5,0
1456,776415,42,4,1272,184,680,140079,776,636336,4.54,52,1365,206,820.02,0,1420,1420,0.88,0,0,0.15,0.01,73.29,0.01,0.27,0.01,253.74,0.01,0
8551,6917523,12,0,9782,41,3653,268713,4898,6648810,24.74,52,1420,73.56,1357.45,0,1420,1420,0.75,0.08,0.08,0.02,0.03,5.91,0.03,0.2,0.03,259.74,0.03,0
187,104401,0,0,187,41,94,18670,93,85731,4.59,52,1420,198.62,921.84,0,1420,1420,1.01,0.09,0.09,0.19,0.03,67.67,0.03,0.14,0.03,64.43,0.03,0
108,43161,0,0,108,41,48,9701,60,33460,3.45,52,1420,202.1,557.67,0,1420,1420,0.8,0.1,0,0.11,0.03,24.13,0.03,0.25,0.03,61.58,0.03,0
563,353148,2,0,561,43,272,29658,291,323490,10.91,64,1420,109.04,1111.65,0,1420,1420,0.93,0.02,0,0.05,0.5,18.71,0.5,0.14,0.5,125.21,0.5,0
776,538511,4,0,772,47,356,89704,420,448807,5,52,1420,251.98,1068.59,0,1420,1420,0.85,0.05,0.04,0.19,0.25,110.23,0.25,0.33,0.25,354.79,0.25,0
167,66290,18,0,114,100,82,19706,87,47276,2.4,64,139,240.32,543.4,0,1420,1420,0.94,0.09,0,0.2,0.02,63.53,0.02,0.35,0.02,212.58,0.02,0
123,62092,2,0,121,102,61,10456,62,51636,4.94,52,1420,171.41,832.84,0,1420,1420,0.98,0.09,0,0.32,0.5,44.15,0.5,0.38,0.5,318.56,0.5,0
463,342658,0,0,463,102,205,20312,258,322346,15.87,52,1420,99.08,1249.4,0,1420,1420,0.79,0.09,0,0.02,0.5,4.54,0.5,0.17,0.5,179.52,0.5,0
67,28184,0,0,67,102,33,7592,34,20592,2.71,52,1420,230.06,605.65,0,1420,1420,0.97,0.03,0.03,0.6,0.5,121.07,0.5,0.67,0.5,543.53,0.5,0
100,56886,0,0,100,102,51,8841,49,48045,5.43,52,1420,173.35,980.51,0,1420,1420,1.04,0.02,0,0.07,0.5,34.73,0.5,0.08,0.5,21.53,0.5,0
114,42448,2,0,212,2,56,11501,58,30947,2.69,64,134,205.38,533.57,0,1420,1420,0.97,0.01,0.02,0.2,1,70.35,1,0.23,1,45.04,1,0
97,53420,2,1,93,6,49,9538,50,44574,4.67,52,1420,194.65,891.48,0,1420,1420,0.98,0.09,0,0.06,0.25,29.44,0.25,0.13,0.25,36.2,0.25,0
1113,587745,34,0,1079,40,509,97068,604,490677,5.05,52,1108,190.7,812.38,0,1420,1420,0.84,10.36,0.04,0.15,0.03,70.09,0.03,0.3,0.03,272.27,0.03,0
117,41603,2,0,115,42,55,11796,62,29807,2.53,52,106,214.47,480.76,0,1420,1420,0.89,0.09,0,0.18,0.5,75.45,0.5,0.31,0.5,63.23,0.5,0
667,351557,8,0,659,50,298,73041,369,278516,3.81,52,538,245.1,754.79,0,1420,1420,0.81,0.1,0,0.23,0.13,105.89,0.13,0.42,0.13,337.28,0.13,0
114,41356,0,0,114,50,54,11856,60,29500,2.49,52,538,219.56,491.67,0,1420,1420,0.9,5.03,0,0.14,0.13,74.46,0.13,0.24,0.13,58.69,0.13,0
140,65757,4,0,136,54,63,12113,77,53644,4.43,52,377,192.27,696.68,0,1420,1420,0.82,0,0,0.15,0.25,60.74,0.25,0.29,0.25,209.62,0.25,0
72,31062,0,0,72,54,34,6986,38,24076,3.45,52,377,205.47,633.58,0,1420,1420,0.89,0.03,1.03,0.1,0.25,47.16,0.25,0.08,0.25,25.44,0.25,0
203,88878,6,0,195,62,96,17144,109,72426,4.22,52,338,178.58,664.46,0,1420,1420,0.88,0.09,0,0.09,0.13,31.05,0.13,0.23,0.13,96.09,0.13,0
76,41030,0,0,76,62,36,8451,40,32579,3.86,52,338,234.75,814.48,0,1420,1420,0.9,0.02,0,0.3,0.13,47.82,0.13,0.45,0.13,292.14,0.13,0
255,114990,9,0,206,111,128,33872,127,81118,2.39,60,325,264.63,638.72,0,1420,1420,1.01,0.02,0,0.17,0.02,35.48,0.02,0.26,0.02,148.34,0.02,0
74,32399,0,0,246,34,32,9397,42,23002,2.45,67,175,293.66,547.67,0,1378,1420,0.76,0.1,0,0.29,0.03,27.86,0.03,0.71,0.03,376.38,0.03,0
33,3312,2,1,277,2,18,1422,15,1890,1.33,52,52,79,126,0.01,462,523,1.2,0.08,0.08,0.3,1,32.96,1,0.13,1,25.04,1,0
1411,762877,39,4,1217,194,671,140641,740,622236,4.42,52,1371,209.6,840.86,0,1420,1420,0.91,0,0.15,0.1,0.01,56.27,0.01,0.22,0.01,197.86,0.01,0
483,254631,4,0,1652,48,231,53921,252,200710,3.72,52,1103,233.42,796.47,0,1420,1420,0.92,0.01,0.03,0.13,0.02,89,0.02,0.24,0.02,188.55,0.02,0
63,13637,2,0,61,50,34,4740,29,8897,1.88,52,60,139.41,306.79,0,1420,1340,1.17,0.09,0,0.2,0.5,60.36,0.5,0.18,0.5,55.67,0.5,0
66,19231,4,0,62,54,34,4725,32,14506,3.07,61,121,138.97,453.31,0,1343,1420,1.06,5.02,0,0.17,0.25,30.75,0.25,0.15,0.25,68.02,0.25,0
83,9732,0,0,83,54,51,6864,32,2868,0.42,61,121,134.59,89.63,0.01,1343,1420,1.59,0,0,0.29,0.25,70.44,0.25,0.14,0.25,23.2,0.25,0
56,3806,2,0,54,56,34,2236,22,1570,0.7,64,52,65.76,71.36,0.01,98,535,1.55,0.71,0.69,0.43,0.5,23.91,0.5,0.14,0.5,5.97,0.5,0
187,62148,22,0,130,113,103,18909,86,43931,2.32,60,314,183.58,510.83,0,1378,1420,1.2,0.1,0,0.19,0.02,31.93,0.02,0.14,0.02,97.12,0.02,0
4,239,0,0,4,113,2,104,2,135,1.3,60,314,52,67.5,0.02,1378,1420,1,5.02,0,0.33,0.02,0.33,0.02,0.33,0.02,0.33,0.02,0
151,46286,14,0,141,14,82,13961,69,32325,2.32,59,221,170.26,468.48,0,1298,1420,1.19,0.01,0.01,0.14,0.08,42.36,0.08,0.13,0.08,89.05,0.08,0
98,20646,5,1,93,19,53,5502,45,15144,2.75,52,71,103.81,336.53,0,1358,1420,1.18,5.09,0,0.16,0.2,23.57,0.2,0.06,0.2,29.79,0.2,0
29,1844,0,0,29,19,14,838,15,1006,1.2,52,71,59.86,67.07,0.02,1358,1420,0.93,0,0,0.13,0.2,4.38,0.2,0.13,0.2,4.38,0.2,0
154,73510,6,0,148,25,89,51636,65,21874,0.42,145,86,580.18,336.52,0,1420,1420,1.37,0.09,0,0.49,0.17,436.47,0.17,0.24,0.17,82.51,0.17,0
38,10352,2,0,36,27,24,3020,14,7332,2.43,52,284,125.83,523.71,0,1339,1340,1.71,5.09,0,0.3,0.5,73.85,0.5,0.07,0.5,49.67,0.5,0
6,931,0,0,40,2,4,796,4,827,1.04,52,83,199,206.75,0.01,348,348,1,0.01,0.01,0.25,1,0.25,1,0.25,1,0.25,1,0
39,10381,2,0,37,4,22,2861,17,7520,2.63,52,115,130.05,442.35,0,1365,1340,1.29,0.08,0,0.24,0.5,67.86,0.5,0.07,0.5,46.24,0.5,0
37,10178,2,0,35,6,21,2766,16,7412,2.68,52,221,131.71,463.25,0,1272,1340,1.31,4.94,0,0.21,0.5,65.11,0.5,0.07,0.5,47.89,0.5,0
13,823,1,0,12,7,8,482,5,341,0.71,63,83,60.25,68.2,0.02,83,83,1.6,0,0,0.71,1,34.29,1,0.14,1,0.14,1,0
41,13718,4,0,49,4,22,4499,19,9219,2.05,52,221,204.5,485.21,0,1348,1420,1.16,0.01,0.01,0.21,0.33,88.11,0.33,0.18,0.33,87.61,0.33,0
33,10518,2,0,29,8,19,3200,16,8010,2.5,52,344,168.42,500.63,0,1272,1420,1.19,5.1,0,0.29,0.25,88.29,0.25,0.14,0.25,70.14,0.25,0
35,10205,2,0,33,10,20,2834,15,7371,2.6,52,405,141.7,491.4,0,1420,1340,1.33,5.02,0,0.41,0.5,99.64,0.5,0.14,0.5,71,0.5,0
33,9513,3,0,30,13,18,3168,15,6345,2,63,212,176,423,0,1199,1420,1.2,0,0,0.23,0.33,39.41,0.33,0.18,0.33,81,0.33,0
39,10372,2,0,37,15,22,2878,17,7494,2.6,52,252,130.82,440.82,0,1363,1340,1.29,5.09,0,0.2,0.5,20.1,0.5,0.07,0.5,44.7,0.5,0
1609,829169,42,4,1376,233,781,178740,828,650429,3.64,52,766,228.86,785.54,0,1420,1420,0.94,0.24,0,0.13,0,79.81,0,0.23,0,189.79,0,0
178,97879,0,0,178,233,90,11743,88,86136,7.34,52,766,130.48,978.82,0,1420,1420,1.02,33.46,0.04,0.11,0,35.17,0,0.09,0,75.26,0,0
376,201798,2,0,374,235,175,60878,201,140920,2.31,52,466,347.87,701.09,0,1420,1420,0.87,0.36,0.36,0.2,0.5,159.06,0.5,0.39,0.5,250.92,0.5,0
43,3565,0,0,43,235,22,1787,21,1778,0.99,52,466,81.23,84.67,0.01,1420,1420,1.05,0.12,0.04,0.15,0.5,6.33,0.5,0.18,0.5,7.91,0.5,0
61,8290,0,0,61,235,40,6179,21,2111,0.34,52,466,154.47,100.52,0.01,1420,1420,1.9,3.88,0.43,0.44,0.5,105.77,0.5,0.15,0.5,32.03,0.5,0
63,9843,2,0,61,237,30,2998,33,6845,2.28,52,52,99.93,207.42,0.01,893,1420,0.91,0.23,0,0.19,0.5,13.86,0.5,0.29,0.5,69.21,0.5,0
26,2028,0,0,24,239,16,1556,12,1164,0.75,58,52,97.25,97,0.01,348,348,1.33,0.33,0.04,0.28,0.5,11.61,0.5,0.11,0.5,2.28,0.5,0
16,884,0,0,16,239,9,592,7,292,0.49,58,52,65.78,41.71,0.02,348,348,1.29,0.07,0.03,0.5,0.5,20.9,0.5,0.2,0.5,4.1,0.5,0
9,518,0,0,9,239,6,374,3,144,0.39,58,52,62.33,48,0.02,348,348,2,10.77,0.04,0.5,0.5,17.5,0.5,0.17,0.5,0.17,0.5,0
6,307,0,0,6,239,3,187,3,120,0.64,58,52,62.33,40,0.02,348,348,1,0.02,58.17,0.67,0.5,17.67,0.5,0.67,0.5,13.67,0.5,0
122,44039,10,1,118,10,60,13083,62,30956,2.37,52,211,218.05,499.29,0,1420,1420,0.97,0.09,0.1,0.16,0.11,76.64,0.11,0.26,0.11,199.7,0.11,0
67,38097,0,0,67,10,33,13530,34,24567,1.82,52,211,410,722.56,0,1420,1420,0.97,0.18,0,0.17,0.11,139.81,0.11,0.28,0.11,67.62,0.11,0
7,2741,0,0,5,12,5,2104,4,1329,0.63,514,460,420.8,332.25,0,680,573,1.25,0.32,0.25,0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.5,0
14,1927,0,0,14,12,6,927,8,1000,1.08,514,460,154.5,125,0.01,680,573,0.75,0.06,0.06,0.25,0.5,6.63,0.5,0.63,0.5,91.25,0.5,0
12,1820,0,0,12,12,8,1103,4,717,0.65,514,460,137.88,179.25,0.01,680,573,2,0,0,0.5,0.5,19.63,0.5,0.13,0.5,0.13,0.5,0
3,132,0,0,3,12,1,52,2,80,0,514,460,137.88,179.25,0.01,680,573,0,0,0,0.5,0.5,19.63,0.5,0.13,0.5,0.13,0.5,0
91,28601,8,0,86,8,43,11949,48,16652,1.39,82,109,277.88,346.92,0,1420,1420,0.9,0.01,0.01,0.22,0.14,112.28,0.14,0.35,0.14,127.7,0.14,0
3550,2000361,12,0,3538,20,1498,176654,2052,1823707,10.32,52,1420,117.93,888.75,0,1420,1420,0.73,0.2,0,0.03,0.08,6.06,0.08,0.14,0.08,114.5,0.08,0
218,144215,4,0,3750,6,91,10215,129,134692,13.19,52,1420,112.25,1044.12,0,858,1420,0.71,0.11,0.11,0.01,0.2,0.3,0.2,0.19,0.2,207.94,0.2,0
219,100317,14,0,3917,52,112,33719,107,66598,1.98,63,379,301.06,622.41,0,1420,1420,1.05,0.01,0.01,0.18,0.02,142.08,0.02,0.24,0.02,125.85,0.02,0
27,1604,0,0,27,52,12,722,15,882,1.22,63,379,60.17,58.8,0.02,1420,1420,0.8,0,0.04,0.2,0.02,7.85,0.02,0.2,0.02,7.25,0.02,0
40,9795,2,1,38,54,23,2750,17,7045,2.56,52,57,119.57,414.41,0,913,1420,1.35,0.31,0.31,0.13,0.5,31.81,0.5,0.09,0.5,26.06,0.5,0
38,3388,0,0,38,54,21,1799,17,1589,0.88,52,57,85.67,93.47,0.01,913,1420,1.24,2.23,0.04,0.2,0.5,9.87,0.5,0.1,0.5,3.5,0.5,0
12,688,0,0,12,54,7,488,5,200,0.41,52,57,69.71,40,0.02,913,1420,1.4,0.18,1.98,0.57,0.5,22.43,0.5,0.29,0.5,5.86,0.5,0
537,227549,42,8,432,105,272,48597,265,178952,3.68,52,378,178.67,675.29,0,1420,1420,1.03,2.46,2.42,0.1,0.01,41.02,0.01,0.14,0.01,121.81,0.01,0
720,354443,20,1,526,299,369,98260,351,256183,2.61,60,567,266.29,729.87,0,1420,1420,1.05,0.1,0,0.18,0.01,118.78,0.01,0.16,0.01,144.74,0.01,0
325,200747,0,0,323,301,143,34994,182,165753,4.74,52,1420,244.71,910.73,0,1420,1420,0.79,0.07,0.07,0.12,0.5,102.03,0.5,0.33,0.5,335.83,0.5,0
18,1047,0,0,18,301,7,406,11,641,1.58,52,1420,58,58.27,0.02,1420,1420,0.64,0.03,0.02,0.07,0.5,0.07,0.5,0.29,0.5,11.5,0.5,0
88,21388,4,1,84,305,53,8833,35,12555,1.42,52,60,166.66,358.71,0,1420,1420,1.51,0.03,0.01,0.24,0.25,95.33,0.25,0.11,0.25,42.79,0.25,0
43,2423,0,0,43,305,24,1402,19,1021,0.73,52,60,58.42,53.74,0.02,1420,1420,1.26,0.02,0.01,0.17,0.25,6.92,0.25,0.06,0.25,1.47,0.25,0
50,3355,2,0,48,307,26,1659,24,1696,1.02,58,52,63.81,70.67,0.01,98,515,1.08,0.02,0,0.26,0.5,14.11,0.5,0.14,0.5,5.63,0.5,0
69,16171,2,0,65,311,36,5211,35,11652,2.24,59,105,144.75,332.91,0,1124,1420,1.03,0.02,0.01,0.24,0.25,25.58,0.25,0.22,0.25,94.6,0.25,0
32,3160,2,1,30,313,15,1199,17,1961,1.64,52,53,79.93,115.35,0.01,462,523,0.88,0.03,0,0.13,0.5,21.71,0.5,0.17,0.5,26.25,0.5,0
12,667,0,0,12,313,5,309,7,358,1.16,52,53,61.8,51.14,0.02,462,523,0.71,0.03,0.01,0.25,0.5,6.63,0.5,0.38,0.5,13.63,0.5,0
12,662,0,0,12,313,5,290,7,372,1.28,52,53,58,53.14,0.02,462,523,0.71,0.02,0.01,0.25,0.5,7.38,0.5,0.38,0.5,13.63,0.5,0
15,816,0,0,15,313,6,342,9,474,1.39,52,53,57,52.67,0.02,462,523,0.67,0.02,0,0.08,0.5,0.08,0.5,0.15,0.5,4.23,0.5,0
20,1116,0,0,20,313,11,664,9,452,0.68,52,53,60.36,50.22,0.02,462,523,1.22,0.03,0.01,0.46,0.5,20.54,0.5,0.15,0.5,4.23,0.5,0
16,772,0,0,16,313,10,454,6,318,0.7,52,53,45.4,53,0.02,462,523,1.67,0.03,0.02,0.45,0.5,14.64,0.5,0.09,0.5,0.09,0.5,0
76,41409,2,0,28,361,35,12070,43,30031,2.49,66,662,344.86,698.4,0,1378,1420,0.81,0.03,0.01,0.14,0.02,19.24,0.02,0.24,0.02,81.76,0.02,0
10,544,0,0,10,361,4,226,6,318,1.41,66,662,56.5,53,0.02,1378,1420,0.67,0.02,0,0.33,0.02,9.83,0.02,0.5,0.02,18.17,0.02,0
10,544,0,0,10,361,4,226,6,318,1.41,66,662,56.5,53,0.02,1378,1420,0.67,0.03,0.01,0.33,0.02,9.83,0.02,0.5,0.02,18.17,0.02,0
16,931,0,0,16,361,7,394,9,537,1.36,66,662,56.29,59.67,0.02,1378,1420,0.78,0.06,0,0.3,0.02,11.7,0.02,0.4,0.02,16.1,0.02,0
9,492,0,0,9,361,3,174,6,318,1.83,66,662,58,53,0.02,1378,1420,0.5,0.03,0.01,0.17,0.02,0.17,0.02,0.5,0.02,18.17,0.02,0
9,492,0,0,9,361,3,174,6,318,1.83,66,662,58,53,0.02,1378,1420,0.5,0.03,0.02,0.17,0.02,0.17,0.02,0.5,0.02,18.17,0.02,0
9,492,0,0,9,361,3,174,6,318,1.83,66,662,58,53,0.02,1378,1420,0.5,0.03,0.01,0.17,0.02,0.17,0.02,0.5,0.02,18.17,0.02,0
9,492,0,0,9,361,3,174,6,318,1.83,66,662,58,53,0.02,1378,1420,0.5,0.02,0,0.17,0.02,0.17,0.02,0.5,0.02,18.17,0.02,0
162,79711,4,0,156,367,94,60396,70,20007,0.33,285,86,642.51,285.81,0,1420,1420,1.34,0.03,0.02,0.55,0.17,579.98,0.17,0.29,0.17,108.02,0.17,0
9,492,0,0,9,367,3,174,6,318,1.83,285,86,58,53,0.02,1420,1420,0.5,0.03,0.02,0.17,0.17,0.17,0.17,0.5,0.17,18.17,0.17,0
9,492,0,0,9,367,3,174,6,318,1.83,285,86,58,53,0.02,1420,1420,0.5,0.03,0.01,0.17,0.17,0.17,0.17,0.5,0.17,18.17,0.17,0
10,544,0,0,10,367,4,226,6,318,1.41,285,86,56.5,53,0.02,1420,1420,0.67,0.03,0.01,0.33,0.17,9.83,0.17,0.5,0.17,18.17,0.17,0
19,1012,0,0,19,367,9,486,10,526,1.08,285,86,54,52.6,0.02,1420,1420,0.9,0.63,0,0.2,0.17,7.8,0.17,0.13,0.17,3.67,0.17,0
38,4362,2,0,36,369,19,2226,19,2136,0.96,58,53,117.16,112.42,0.01,569,612,1,0.02,0,0.23,0.5,32.12,0.5,0.19,0.5,41.81,0.5,0
26,2713,0,0,26,369,13,1247,13,1466,1.18,58,53,95.92,112.77,0.01,569,612,1,0.1,0,0.25,0.5,13.1,0.5,0.1,0.5,30.65,0.5,0
1229,619716,38,7,1073,156,612,125897,617,493819,3.92,52,993,205.71,800.35,0,1420,1420,0.99,0,0,0.12,0.01,64.77,0.01,0.18,0.01,168.16,0.01,0
561,324775,4,0,1533,101,260,66269,301,258506,3.9,52,1378,254.88,858.82,0,1420,1420,0.86,0.17,0.01,0.18,0.01,91.05,0.01,0.37,0.01,360.87,0.01,0
184,90723,4,1,180,105,110,76252,74,14471,0.19,572,52,693.2,195.55,0,1420,1420,1.49,0.18,0.01,0.45,0.25,486.44,0.25,0.2,0.25,38.24,0.25,0
