totalPkt,totalSize,DNSpkt,httpPkt,httpsPkt,DHCPpkt,TCPPkt,UDPPkt,inPkt,inByte,outPKT,outByte,ratioInOut,medianIn,medianOut,avgIn,avgOut,avgTotal,maxOutSize,maxInSize,rationNumInOut,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,result
1045,555657,29,1,0,0,832,213,501,133905,544,421752,3.15,60,700,267.28,775.28,0,1420,1420,0.92,0.75,0.74,0.17,0,99.7,0,0.3,0,283.36,0,0
275,189232,0,0,0,0,271,217,115,30288,160,158944,5.25,52,1420,263.37,993.4,0,1420,1420,0.72,5.29,5.17,0.1,0.25,87.02,0.25,0.38,0.25,376.51,0.25,0
139,62929,2,0,0,0,137,219,79,50043,60,12886,0.26,255,60,633.46,214.77,0,1420,1420,1.32,0.13,0.13,0.47,0.5,462.21,0.5,0.32,0.5,99,0.5,0
36,2120,0,0,0,0,36,219,17,1018,19,1102,1.08,255,60,59.88,58,0.02,1420,1420,0.89,0.05,0.04,0.21,0.5,8.71,0.5,0.33,0.5,15.21,0.5,0
62,4244,2,0,0,0,58,222,38,2345,26,2083,0.89,52,52,61.71,80.12,0.01,106,535,1.46,1.93,0.43,0.33,0.33,17.25,0.33,0.15,0.33,6.22,0.33,0
59,15583,2,0,0,0,57,224,31,4491,28,11092,2.47,56,264,144.87,396.14,0,1270,1420,1.11,0.1,0,0.26,0.5,28.76,0.5,0.26,0.5,106.47,0.5,0
19,1650,0,0,0,2,17,226,10,1206,11,1136,0.94,73,52,120.6,103.27,0.01,348,348,0.91,0,0,0.14,0.5,3.79,0.5,0.14,0.5,3.79,0.5,0
15,2784,0,0,0,0,15,226,8,554,7,2230,4.03,73,52,69.25,318.57,0.01,348,348,1.14,0.1,0,0.15,0.5,7.54,0.5,0.08,0.5,0.08,0.5,0
11,603,0,0,0,0,11,226,7,407,4,196,0.48,73,52,58.14,49,0.02,348,348,1.75,0,0,0.38,0.5,13.13,0.5,0.13,0.5,0.13,0.5,0
156,58215,13,0,0,0,95,287,82,18070,74,40145,2.22,61,328,220.37,542.5,0,1378,1420,1.11,0.02,0,0.06,0.02,13.04,0.02,0.11,0.02,50.61,0.02,0
9,1131,0,0,0,2,102,2,5,860,6,963,1.12,206,52,172,160.5,0.01,348,348,0.83,0.01,0.01,0.17,1,0.17,1,0.33,1,8.83,1,0
10,602,0,0,0,0,10,2,6,343,4,259,0.76,206,52,57.17,64.75,0.02,348,348,1.5,0,0,0.43,1,15,1,0.14,1,0.14,1,0
4,227,0,0,0,0,4,2,3,187,1,40,0.21,206,52,62.33,40,0.02,348,348,3,0.1,0,1,1,26.5,1,0.5,1,0.5,1,0
2,692,0,0,0,2,4,2,2,692,2,692,1,206,52,346,346,0,348,348,1,0.02,0.02,1,1,26.5,1,0.5,1,0.5,1,0
2368,1208736,55,6,0,0,2100,268,1146,198254,1222,1010482,5.1,52,1378,173,826.91,0,1420,1420,0.94,0.07,0,0.1,0,48.42,0,0.17,0,137.83,0,0
571,315041,4,0,0,0,516,323,271,70153,300,244888,3.49,52,1378,258.87,816.29,0,1420,1420,0.9,0,0,0.11,0.02,84.7,0.02,0.2,0.02,169.5,0.02,0
347,161128,2,0,0,0,243,427,179,93101,168,68027,0.73,98,104,520.12,404.92,0,1420,1420,1.07,0.49,0.49,0.48,0.01,403.42,0.01,0.38,0.01,87.41,0.01,0
100,15179,0,0,0,0,100,427,45,10674,55,4505,0.42,98,104,237.2,81.91,0.01,1420,1420,0.82,0.14,0.04,0.27,0.01,118.45,0.01,0.31,0.01,25.73,0.01,0
201,72648,6,0,0,0,195,433,110,11827,91,60821,5.14,52,208,107.52,668.36,0,1420,1420,1.21,1.66,0.43,0.18,0.17,43.12,0.17,0.11,0.17,58.93,0.17,0
195,63287,20,0,0,0,134,494,100,20249,95,43038,2.13,63,128,202.49,453.03,0,1378,1420,1.05,0.22,3.67,0.23,0.02,41.26,0.02,0.19,0.02,97.83,0.02,0
20,1702,0,0,0,2,18,496,12,1298,10,1096,0.84,64,52,108.17,109.6,0.01,348,348,1.2,2.06,0.04,0.21,0.5,7.5,0.5,0.14,0.5,3.79,0.5,0
13644,13740409,12,0,0,0,13632,508,4034,240062,9610,13500347,56.24,52,1420,59.51,1404.82,0,1420,1420,0.42,2.15,1.88,0.01,0.08,1.22,0.08,0.7,0.08,996.14,0.08,0
1643,1779529,0,0,0,0,1643,508,346,30739,1297,1748790,56.89,52,1420,88.84,1348.33,0,1420,1420,0.27,0,0.04,0.04,0.08,10.63,0.08,1.53,0.08,2086.02,0.08,0
6302,4930623,7,0,0,0,6295,515,2858,191679,3444,4738944,24.72,52,1420,67.07,1376,0,1420,1420,0.83,1.33,0.04,0.02,0.14,3.39,0.14,0.13,0.14,179.57,0.14,0
872,547806,4,0,0,0,868,519,433,42568,439,505238,11.87,52,1420,98.31,1150.88,0,1420,1420,0.99,0.14,0,0.11,0.25,16.28,0.25,0.13,0.25,123.12,0.25,0
316,224294,2,0,0,0,314,521,135,11363,181,212931,18.74,52,1420,84.17,1176.41,0,1248,1420,0.75,0,0,0.12,0.5,17.24,0.5,0.31,0.5,345.9,0.5,0
87,35180,0,0,0,0,87,521,44,9605,43,25575,2.66,52,1420,218.3,594.77,0,1248,1420,1.02,0.02,0,0.11,0.5,18.44,0.5,0.14,0.5,31.01,0.5,0
501,224934,14,0,0,2,485,537,225,47584,278,178042,3.74,52,170,211.48,640.44,0,1420,1420,0.81,0.19,0,0.14,0.06,48.97,0.06,0.33,0.06,206.53,0.06,0
306,146116,10,0,0,0,296,547,145,25722,161,120394,4.68,52,625,177.39,747.79,0,1420,1420,0.9,0.26,0,0.13,0.1,55.16,0.1,0.22,0.1,161.85,0.1,0
148,53238,6,0,0,0,142,553,78,15389,70,37849,2.46,52,103,197.29,540.7,0,1420,1420,1.11,0,0,0.16,0.17,57.4,0.17,0.14,0.17,55.5,0.17,0
117,41190,6,0,0,0,111,559,60,14076,57,27114,1.93,52,103,234.6,475.68,0,1420,1420,1.05,0.1,0,0.21,0.17,76.35,0.17,0.23,0.17,50.58,0.17,0
186,60973,8,0,0,0,178,567,92,20957,94,40016,1.91,60,98,227.79,425.7,0,1420,1420,0.98,0.25,0,0.18,0.13,73.69,0.13,0.23,0.13,64.56,0.13,0
199,61608,8,0,0,0,191,575,105,20675,94,40933,1.98,52,86,196.9,435.46,0,1420,1420,1.12,0,0,0.19,0.13,68.3,0.13,0.2,0.13,67.68,0.13,0
25,4119,0,0,0,0,25,575,11,2297,14,1822,0.79,52,86,208.82,130.14,0.01,1420,1420,0.79,0,0,0.19,0.13,42.06,0.13,0.44,0.13,75.63,0.13,0
6,900,0,0,0,2,29,2,4,796,4,796,1,52,52,199,199,0.01,348,348,1,0.01,0.01,0.25,1,0.25,1,0.25,1,0.25,1,0
16,921,0,0,0,0,16,2,8,478,8,443,0.93,52,52,59.75,55.38,0.02,348,348,1,0.32,0,0.27,1,9.55,1,0.27,1,8.45,1,0
10,546,0,0,0,0,10,2,6,374,4,172,0.46,52,52,62.33,43,0.02,348,348,1.5,0.32,0,0.5,1,17.5,1,0.33,1,6.83,1,0
4,227,0,0,0,0,4,2,3,187,1,40,0.21,52,52,62.33,40,0.02,348,348,3,0.11,0.01,3,1,105,1,1,1,1,1,0
8,513,0,0,0,0,8,2,4,243,4,270,1.11,52,52,60.75,67.5,0.02,348,348,1,0.43,0,0.33,1,14.67,1,0.17,1,0.17,1,0
5606,3631794,55,13,0,0,5418,188,2734,290781,2872,3341013,11.49,52,1420,106.36,1163.31,0,1420,1420,0.95,0.04,0,0.04,0.01,14.3,0.01,0.08,0.01,80.63,0.01,0
6794,4925577,42,1,0,0,6606,376,2911,282482,3883,4643095,16.44,52,1420,97.04,1195.75,0,1420,1420,0.75,0.02,0.17,0.05,0.01,13.21,0.01,0.24,0.01,297.57,0.01,0
975,436227,8,2,0,0,967,384,417,81815,558,354412,4.33,52,176,196.2,635.15,0,1420,1420,0.75,0.02,0.04,0.16,0.13,40.13,0.13,0.41,0.13,283.32,0.13,0
2983,2191720,0,1,0,0,2983,384,1401,103588,1582,2088132,20.16,52,176,73.94,1319.93,0,1420,1420,0.89,0.11,0,0.02,0.13,4.36,0.13,0.09,0.13,105.26,0.13,0
3456,2634764,2,1,0,0,3454,386,1584,109312,1872,2525452,23.1,52,1420,69.01,1349.07,0,1420,1420,0.85,0.11,0,0.01,0.5,3.04,0.5,0.11,0.5,135.97,0.5,0
1166,621545,10,7,0,0,1156,396,528,77767,638,543778,6.99,52,1420,147.29,852.32,0,1420,1420,0.83,0,0.02,0.13,0.1,31.68,0.1,0.28,0.1,202.55,0.1,0
2673,1869311,18,3,0,0,2655,414,1278,95788,1395,1773523,18.52,52,1420,74.95,1271.34,0,1420,1420,0.92,0.02,0,0.04,0.06,6.08,0.06,0.1,0.06,105.12,0.06,0
316,175870,4,0,0,2,2965,6,151,20155,167,156407,7.76,52,1420,133.48,936.57,0,1420,1420,0.9,0.08,0.04,0.08,0.2,18.27,0.2,0.15,0.2,109.54,0.2,0
880,504367,10,2,0,0,3835,10,394,61632,486,442735,7.18,52,1420,156.43,910.98,0,1420,1420,0.81,0.12,0.1,0.1,0.11,33.21,0.11,0.25,0.11,209.05,0.11,0
229,94837,8,0,0,0,221,18,114,24401,115,70436,2.89,52,228,214.04,612.49,0,1420,1420,0.99,0.09,0.05,0.14,0.13,66.21,0.13,0.18,0.13,52.59,0.13,0
282,175216,4,1,0,0,278,22,157,88678,125,86538,0.98,65,258,564.83,692.3,0,1420,1420,1.26,0,0,0.3,0.25,323.18,0.25,0.16,0.25,87.16,0.25,0
641,249525,12,1,0,0,629,34,304,46001,337,203524,4.42,52,203,151.32,603.93,0,1420,1420,0.9,0.01,0,0.14,0.08,43.58,0.08,0.23,0.08,123.27,0.08,0
5877,3508027,127,1,0,0,5472,439,2876,391626,3001,3116401,7.96,60,1420,136.17,1038.45,0,1420,1420,0.96,0.1,0,0.08,0,23.18,0,0.14,0,143.76,0,0
337,90606,6,1,0,0,331,445,165,41835,172,48771,1.17,52,83,253.55,283.55,0,1420,1420,0.96,0.02,0,0.15,0.17,97.89,0.17,0.21,0.17,65.91,0.17,0
5245,4012713,9,1,0,2,5565,11,2317,173500,2930,3839905,22.13,52,1420,74.88,1310.55,0,1420,1420,0.79,0.01,0.01,0.02,0.1,4.18,0.1,0.16,0.1,196.62,0.1,0
3081,2245639,10,2,0,0,3071,21,1326,105501,1755,2140138,20.29,40,1420,79.56,1219.45,0,1420,1420,0.76,0.1,0.04,0.05,0.1,11.17,0.1,0.22,0.1,263.14,0.1,0
432,182142,0,1,0,0,432,21,183,31878,249,150264,4.71,40,1420,174.2,603.47,0,1420,1420,0.73,0.02,0,0.12,0.1,41.9,0.1,0.34,0.1,168.91,0.1,0
281,118955,6,1,0,0,275,27,165,36266,116,82689,2.28,52,418,219.79,712.84,0,1420,1420,1.42,0.1,0,0.18,0.17,114.59,0.17,0.16,0.17,96.69,0.17,0
329,105328,6,0,0,0,598,6,156,29665,173,75663,2.55,52,98,190.16,437.36,0,1420,1420,0.9,0.1,0.1,0.18,0.2,53.78,0.2,0.27,0.2,124.14,0.2,0
377,128714,4,1,0,0,373,10,164,36330,213,92384,2.54,52,98,221.52,433.73,0,1420,1420,0.77,0.11,0.03,0.19,0.25,55.24,0.25,0.38,0.25,101.26,0.25,0
489,237300,18,1,0,2,419,80,233,46121,258,191871,4.16,52,534,197.94,743.69,0,1420,1420,0.9,0.04,0.02,0.15,0.01,58.27,0.01,0.26,0.01,183.96,0.01,0
285,174226,2,2,0,0,283,82,127,18945,158,155281,8.2,52,1420,149.17,982.79,0,1420,1420,0.8,1.74,0.04,0.08,0.5,40.48,0.5,0.23,0.5,219.64,0.5,0
7520,6067916,8,0,0,0,7512,90,3226,213976,4294,5853940,27.36,52,1420,66.33,1363.28,0,1420,1420,0.75,5.64,5.54,0.01,0.13,2.22,0.13,0.18,0.13,244.6,0.13,0
280,137925,0,1,0,0,280,90,129,27175,151,110750,4.08,52,1420,210.66,733.44,0,1420,1420,0.85,0.1,0,0.13,0.13,59.44,0.13,0.26,0.13,138.35,0.13,0
2377,1492054,9,1,0,0,2368,99,1092,104343,1285,1387711,13.3,52,1420,95.55,1079.93,0,1420,1420,0.85,0.1,0,0.09,0.11,17.48,0.11,0.22,0.11,209.86,0.11,0
1193,779347,6,1,0,0,1187,105,561,61833,632,717514,11.6,64,1420,110.22,1135.31,0,1420,1420,0.89,0.09,0,0.05,0.17,15.8,0.17,0.12,0.17,108.55,0.17,0
497,191280,2,1,0,0,495,107,208,54093,289,137187,2.54,98,129,260.06,474.7,0,1420,1420,0.72,0.93,0.89,0.18,0.5,62.38,0.5,0.44,0.5,200.44,0.5,0
1380,584389,68,7,0,0,1218,162,716,147367,664,437022,2.97,52,397,205.82,658.17,0,1420,1420,1.08,0.01,0,0.14,0.01,71.03,0.01,0.19,0.01,159.29,0.01,0
632,290086,20,0,0,0,511,283,311,57731,321,232355,4.02,52,535,185.63,723.85,0,1420,1420,0.97,0.02,0.02,0.1,0.01,31.53,0.01,0.19,0.01,177.26,0.01,0
423,218262,12,0,0,0,411,295,235,110108,188,108154,0.98,69,201,468.54,575.29,0,1420,1420,1.25,0.09,0.01,0.28,0.08,260.92,0.08,0.19,0.08,145.85,0.08,0
24,1513,0,0,0,0,24,295,12,672,12,841,1.25,69,201,56,70.08,0.02,1420,1420,1,23.05,0.04,0.1,0.08,2.52,0.08,0.1,0.08,4,0.08,0
69,14576,4,0,0,0,89,4,43,5927,26,8649,1.46,52,71,137.84,332.65,0,1420,1420,1.65,0.02,0.03,0.31,0.33,82,0.33,0.08,0.33,34.79,0.33,0
106,19003,4,0,0,0,102,8,63,9227,43,9776,1.06,52,52,146.46,227.35,0.01,1420,1420,1.47,1.88,0,0.25,0.25,69.04,0.25,0.11,0.25,34.34,0.25,0
151,41985,8,0,0,0,143,16,84,11520,67,30465,2.64,52,199,137.14,454.7,0,1366,1420,1.25,0,0.04,0.15,0.13,27.97,0.13,0.1,0.13,59.47,0.13,0
60,11785,2,0,0,2,56,20,35,4516,27,7961,1.76,52,83,129.03,294.85,0.01,1420,1420,1.3,0.02,19.87,0.23,0.25,58.19,0.25,0.09,0.25,41,0.25,0
92,30240,6,0,0,0,86,26,54,9628,38,20612,2.14,52,299,178.3,542.42,0,1420,1420,1.42,0.08,0,0.19,0.17,47.16,0.17,0.09,0.17,67.41,0.17,0
69,14555,4,0,0,0,151,4,39,5605,30,8950,1.6,52,83,143.72,298.33,0,1420,1340,1.3,0.11,0.11,0.21,0.33,48.12,0.33,0.08,0.33,30.58,0.33,0
62,18101,4,1,0,0,58,8,35,4821,27,13280,2.75,52,83,137.74,491.85,0,1420,1420,1.3,0.08,0,0.22,0.25,74.73,0.25,0.09,0.25,54.69,0.25,0
27,9261,2,0,0,0,25,10,15,2677,12,6584,2.46,56,487,178.47,548.67,0,1420,1340,1.25,0.01,0.01,0.21,0.5,33.11,0.5,0.16,0.5,93.89,0.5,0
92,27849,8,1,0,0,84,18,53,7260,39,20589,2.84,52,275,136.98,527.92,0,1420,1420,1.36,5.01,0,0.25,0.13,63.29,0.13,0.1,0.13,74.06,0.13,0
10,1146,0,0,0,2,92,2,6,888,6,950,1.07,52,83,148,158.33,0.01,348,348,1,0.01,0.01,0.13,1,0.13,1,0.13,1,0.13,1,0
32,9572,2,0,0,0,30,4,18,2987,14,6585,2.2,52,103,165.94,470.36,0,1420,1420,1.29,3.96,0.04,0.33,0.5,111.71,0.5,0.14,0.5,80,0.5,0
30,9510,2,0,0,0,28,6,18,3029,12,6481,2.14,52,335,168.28,540.08,0,1420,1420,1.5,9.39,0,0.3,0.5,114.65,0.5,0.15,0.5,84,0.5,0
24,4048,2,0,0,0,22,8,16,2882,8,1166,0.4,60,140,180.13,145.75,0.01,1420,411,2,40.48,0,0.4,0.5,126.67,0.5,0.13,0.5,13.2,0.5,0
171,74283,12,0,0,2,179,14,92,27300,81,47675,1.75,52,348,296.74,588.58,0,1420,1420,1.14,0.08,0.08,0.24,0.08,160.95,0.08,0.21,0.08,147.74,0.08,0
58,19018,4,0,0,0,54,18,32,5219,26,13799,2.64,52,259,163.09,530.73,0,1420,1420,1.23,5.01,0,0.19,0.25,62.98,0.25,0.09,0.25,70.23,0.25,0
222,78842,14,0,0,0,208,32,125,21592,97,57250,2.65,52,315,172.74,590.21,0,1420,1420,1.29,0.12,0,0.12,0.07,34.45,0.07,0.07,0.07,68.15,0.07,0
188,63832,14,0,0,0,137,83,102,19309,86,44523,2.31,60,227,189.3,517.71,0,1420,1420,1.19,0.74,0.04,0.11,0.02,29.86,0.02,0.09,0.02,48.89,0.02,0
40,10058,2,0,0,0,38,85,23,3322,17,6736,2.03,52,83,144.43,396.24,0,1420,1420,1.35,0.02,1,0.29,0.5,84.57,0.5,0.11,0.5,60,0.5,0
20,3781,2,0,0,0,56,2,12,2615,8,1166,0.45,60,140,217.92,145.75,0.01,1420,411,1.5,0.11,0.11,0.38,1,142.15,1,0.15,1,15.23,1,0
19,3372,1,0,0,0,18,3,12,2617,7,755,0.29,67,60,218.08,107.86,0.01,1420,259,1.71,0.1,0.1,0.42,1,154,1,0.17,1,16.5,1,0
1185,554324,44,13,0,0,965,220,597,132291,588,422033,3.19,52,524,221.59,717.74,0,1420,1420,1.02,0.01,0,0.13,0,73.71,0,0.16,0,134.32,0,0
502,229636,8,0,0,0,1420,47,266,60640,236,168996,2.79,52,551,227.97,716.08,0,1420,1420,1.13,0.08,0.09,0.13,0.02,79.6,0.02,0.11,0.02,59.17,0.02,0
252,120239,4,0,0,0,248,51,129,44970,123,75269,1.67,52,324,348.6,611.94,0,1420,1420,1.05,2.28,0,0.26,0.25,189.44,0.25,0.3,0.25,220.37,0.25,0
53,16362,2,0,0,0,51,53,29,6735,24,9627,1.43,52,103,232.24,401.13,0,1293,1420,1.21,5.07,0,0.11,0.5,25.07,0.5,0.07,0.5,46.66,0.5,0
253,68542,12,0,0,0,218,88,139,28132,114,40410,1.44,52,83,202.39,354.47,0,1420,1420,1.22,0,0,0.19,0.03,49.13,0.03,0.13,0.03,66.86,0.03,0
177,47272,6,0,0,0,171,94,98,17031,79,30241,1.78,52,103,173.79,382.8,0,1405,1420,1.24,0.32,0.3,0.19,0.17,37.14,0.17,0.13,0.17,66.4,0.17,0
116,23311,4,0,0,2,110,100,63,10695,55,13308,1.24,52,52,169.76,241.96,0,1292,1340,1.15,0,0,0.22,0.17,51.49,0.17,0.15,0.17,38.57,0.17,0
43,7521,2,0,0,0,41,102,23,4622,20,2899,0.63,71,52,200.96,144.95,0.01,1324,765,1.15,0.1,0.16,0.16,0.5,15.5,0.5,0.16,0.5,26.84,0.5,0
88,20651,2,0,0,0,86,104,48,9227,40,11424,1.24,52,52,192.23,285.6,0,1309,1340,1.2,5.8,0.04,0.22,0.5,52.67,0.5,0.14,0.5,67.02,0.5,0
49,7832,2,0,0,0,47,106,26,4715,23,3117,0.66,52,52,181.35,135.52,0.01,1323,765,1.13,0.11,0,0.13,0.5,13.05,0.5,0.13,0.5,22.92,0.5,0
75,16999,2,0,0,0,73,108,43,7622,32,9377,1.23,58,56,177.26,293.03,0,1107,1420,1.34,0.02,0,0.22,0.5,46.58,0.5,0.13,0.5,64.51,0.5,0
42,11066,2,0,0,0,40,110,23,2881,19,8185,2.84,52,252,125.26,430.79,0,1381,1340,1.21,0.18,0.19,0.23,0.5,64,0.5,0.1,0.5,86.48,0.5,0
43,6618,0,0,0,0,43,110,23,4361,20,2257,0.52,52,252,189.61,112.85,0.01,1381,1340,1.15,0.72,0.04,0.27,0.5,48.67,0.5,0.2,0.5,51.2,0.5,0
43,11078,2,0,0,2,39,114,25,3592,20,8178,2.28,52,252,143.68,408.9,0,1357,1340,1.25,0.09,0,0.2,0.25,63.6,0.25,0.13,0.25,47.37,0.25,0
33,9968,2,0,0,0,31,116,19,2650,14,7318,2.76,52,284,139.47,522.71,0,1322,1340,1.36,4.94,0,0.3,0.5,85.04,0.5,0.09,0.5,58.3,0.5,0
6,374,0,0,0,0,6,116,4,239,2,135,0.56,52,284,59.75,67.5,0.02,1322,1340,2,34.09,0,0.2,0.5,0.2,0.5,0.2,0.5,0.2,0.5,0
33,9939,2,0,0,0,31,118,21,2756,12,7183,2.61,52,531,131.24,598.58,0,1310,1340,1.75,0.09,0,0.3,0.5,76.65,0.5,0.09,0.5,58.3,0.5,0
31,9863,2,0,0,0,29,120,17,2545,14,7318,2.88,52,284,149.71,522.71,0,1321,1340,1.21,5.1,0,0.22,0.5,25.3,0.5,0.09,0.5,58.3,0.5,0
27,6564,2,0,0,2,52,4,14,4139,15,3117,0.75,64,86,295.64,207.8,0,1163,610,0.93,0.04,0.04,0.25,0.33,114.75,0.33,0.31,0.33,45.19,0.33,0
29,9717,2,0,0,0,27,6,17,2533,12,7184,2.84,52,532,149,598.67,0,1309,1340,1.42,0.09,0,0.3,0.5,93,0.5,0.1,0.5,67.05,0.5,0
35,10085,2,0,0,0,33,8,20,2714,15,7371,2.72,52,405,135.7,491.4,0,1322,1340,1.33,5.1,0,0.33,0.5,83.67,0.5,0.08,0.5,55.88,0.5,0
8,459,0,0,0,0,8,8,4,220,4,239,1.09,52,405,55,59.75,0.02,1322,1340,1,1.85,0.04,0.14,0.5,0.14,0.5,0.14,0.5,0.14,0.5,0
32,9866,2,0,0,0,30,10,19,2643,13,7223,2.73,52,284,139.11,555.62,0,1284,1340,1.46,0.02,0,0.26,0.5,79.78,0.5,0.09,0.5,58.3,0.5,0
30,9845,2,0,0,0,28,12,17,2579,13,7266,2.82,52,491,151.71,558.92,0,1355,1420,1.31,4.94,0,0.35,0.5,99.45,0.5,0.1,0.5,71.05,0.5,0
3636,2431211,52,54,0,0,3479,157,1720,212534,1916,2218677,10.44,52,1420,123.57,1157.97,0,1420,1420,0.9,0,0,0.04,0.01,18.93,0.01,0.13,0.01,149.09,0.01,0
1173,667774,30,39,0,0,4496,156,564,116012,609,551762,4.76,52,1378,205.7,906.01,0,1420,1420,0.93,0,0,0.08,0.01,49.79,0.01,0.19,0.01,180.36,0.01,0
189,83626,4,3,0,0,4681,4,107,61010,82,22616,0.37,76,52,570.19,275.8,0,1420,1420,1.3,0.08,0.08,0.38,0.33,393.15,0.33,0.19,0.33,46.36,0.33,0
27,1664,2,0,0,0,4706,2,13,810,14,854,1.05,64,52,62.31,61,0.02,89,115,0.93,14.21,5.94,0.15,1,5.25,1,0.2,1,7.85,1,0
112,15574,4,1,0,0,108,6,62,3904,50,11670,2.99,52,52,62.97,233.4,0.01,686,1420,1.24,0.11,0,0.16,0.25,15.82,0.25,0.09,0.25,19.78,0.25,0
135,28891,4,0,0,0,131,10,74,8919,61,19972,2.24,52,85,120.53,327.41,0,1121,1420,1.21,2.82,2.8,0.28,0.25,42.18,0.25,0.19,0.25,80.09,0.25,0
291,147201,2,7,0,2,287,14,163,12190,130,135703,11.13,40,1420,74.79,1043.87,0,851,1420,1.25,0.01,0,0.02,0.25,3.74,0.25,0.03,0.25,29.78,0.25,0
25,4141,0,0,0,0,25,14,12,1532,13,2609,1.7,40,1420,127.67,200.69,0.01,851,1420,0.92,0.02,0.02,0.05,0.25,0.05,0.25,0.25,0.25,102.5,0.25,0
1044,591128,18,3,0,0,1026,32,506,41790,538,549338,13.15,52,1420,82.59,1021.07,0,1344,1420,0.94,46.81,0.04,0.06,0.06,14.03,0.06,0.12,0.06,115,0.06,0
8,392,0,0,0,0,8,32,3,168,5,224,1.33,52,1420,56,44.8,0.02,1344,1420,0.6,33.34,33.34,0.17,0.06,0.17,0.06,0.33,0.06,6.83,0.06,0
8,406,0,0,0,0,8,32,5,286,3,120,0.42,52,1420,57.2,40,0.02,1344,1420,1.67,0.02,0,0.75,0.06,23.25,0.06,0.5,0.06,10.25,0.06,0
3,807,0,0,0,2,9,2,1,348,2,463,1.33,348,1420,348,231.5,0,348,348,0.5,0.09,0.2,1,1,1,1,1,1,1,1,0
102,25622,12,1,0,2,95,16,55,8330,47,17284,2.07,60,135,151.45,367.74,0,1032,1420,1.17,0.01,0.01,0.17,0.07,48.09,0.07,0.18,0.07,70.23,0.07,0
32,1758,0,0,0,0,32,16,16,640,16,1118,1.75,60,135,40,69.88,0.02,1032,1420,1,0,0,0.03,0.07,0.03,0.07,0.03,0.07,0.03,0.07,0
27,1556,0,0,0,0,27,16,16,767,11,789,1.03,60,135,47.94,71.73,0.02,1032,1420,1.45,0.72,0.04,0.13,0.07,4.38,0.07,0.04,0.07,0.04,0.07,0
37,2761,0,0,0,0,37,16,37,2761,0,0,0,60,135,47.94,71.73,0.02,1032,1420,0,0.72,0.04,0.13,0.07,4.38,0.07,0.04,0.07,0.04,0.07,0
19,1307,18,0,0,0,38,18,19,1307,0,0,0,60,135,47.94,71.73,0.02,1032,1420,0,0.72,5.01,0.13,0.07,4.38,0.07,0.04,0.07,0.04,0.07,0
117,31442,28,1,0,2,125,30,74,7804,45,24330,3.12,60,326,105.46,540.67,0,913,1426,1.64,26.25,5.01,0.24,0.03,53.39,0.03,0.09,0.03,83.13,0.03,0
50,5202,2,0,0,0,48,32,30,3340,20,1862,0.56,59,56,111.33,93.1,0.01,569,278,1.5,0.08,0.08,0.45,0.5,80.52,0.5,0.24,0.5,30.66,0.5,0
1542,258104,8,2,0,0,1568,22,835,136960,707,121144,0.88,60,52,164.02,171.35,0.01,1378,1426,1.18,0,0.06,0.18,0.05,56.46,0.05,0.12,0.05,39.32,0.05,0
1870,525361,6,9,0,0,1864,28,956,120486,914,404875,3.36,52,60,126.03,442.97,0,1176,1420,1.05,0,0,0.14,0.17,34.39,0.17,0.15,0.17,107.61,0.17,0
404,197397,6,0,0,0,398,34,173,22462,231,174935,7.79,52,511,129.84,757.29,0,1420,1420,0.75,0.06,0.06,0.2,0.17,52.82,0.17,0.43,0.17,338.93,0.17,0
202,30568,0,0,0,0,202,34,87,17094,115,13474,0.79,52,511,196.48,117.17,0.01,1420,1420,0.76,0.11,0,0.41,0.17,79.37,0.17,0.68,0.17,84.67,0.17,0
287,80891,2,0,0,0,285,36,126,22377,161,58514,2.61,98,121,177.6,363.44,0,1420,1420,0.78,0.02,0,0.29,0.5,70.68,0.5,0.5,0.5,195.52,0.5,0
937,441872,36,6,0,0,789,148,473,112105,464,329767,2.94,52,507,237.01,710.7,0,1420,1420,1.02,1.47,1.39,0.15,0.01,89.08,0.01,0.19,0.01,150.26,0.01,0
520,289346,4,0,0,0,1219,90,269,60069,251,229277,3.82,52,1378,223.3,913.45,0,1420,1420,1.07,0.09,0,0.1,0.01,73,0.01,0.08,0.01,35.58,0.01,0
20,3289,2,0,0,0,1237,2,11,1804,9,1485,0.82,71,52,164,165,0.01,659,573,1.22,0.01,0.01,0.33,1,60.42,1,0.33,1,70,1,0
18,967,0,0,0,0,18,2,10,563,8,404,0.72,71,52,56.3,50.5,0.02,659,573,1.25,0,0,0.13,1,3.31,1,0.06,1,0.06,1,0
69,4515,2,0,0,0,67,4,44,2615,25,1900,0.73,52,52,59.43,76,0.02,98,535,1.76,3.68,0,0.37,0.5,19.52,0.5,0.11,0.5,4.54,0.5,0
86,21742,2,0,0,0,84,6,48,9300,38,12442,1.34,52,116,193.75,327.42,0,1420,1420,1.26,0.12,0.11,0.3,0.5,81.32,0.5,0.19,0.5,73.39,0.5,0
6,919,0,0,0,2,4,8,5,879,3,732,0.83,346,344,175.8,244,0.01,348,348,1.67,0.12,0,1,0.5,26.5,0.5,0.5,0.5,0.5,0.5,0
