totalPkt,totalSize,DNSpkt,httpPkt,httpsPkt,DHCPpkt,TCPPkt,UDPPkt,inPkt,inByte,outPKT,outByte,ratioInOut,medianIn,medianOut,avgIn,avgOut,avgTotal,maxOutSize,maxInSize,rationNumInOut,minTimeOut,minTimeIn,avgNumpktFlowTCPIn,avgNumpktFlowUDPIn,avgSizepktFlowTCPIn,avgSizepktFlowUDPIn,avgNumpktFlowTCPOut,avgNumpktFlowUDPOut,avgSizepktFlowTCPOut,avgSizepktFlowUDPOut,result
258,12247,0,2,0,0,258,304,175,8658,85,3689,0.43,48,40,49.47,43.4,0.02,227,301,2.06,0.6,0.45,0.54,0.11,27.23,0.11,0.01,0.11,0.24,0.11,1
283,13737,3,0,0,0,265,312,201,10255,101,4473,0.44,48,40,51.02,44.29,0.02,99,224,1.99,0.15,0,0.51,0.13,24.19,0.13,0.03,0.13,1.15,0.13,1
261,11884,0,0,0,0,261,312,180,8634,86,3490,0.4,48,40,47.97,40.58,0.02,60,60,2.09,1.14,1,0.53,0.13,24.9,0.13,0.02,0.13,0.47,0.13,1
241,10936,0,0,0,0,241,312,161,7728,79,3160,0.41,48,40,48,40,0.02,48,40,2.04,0.15,0,0.51,0.13,24.01,0.13,0.01,0.13,0.01,0.13,1
533,89269,39,32,0,0,494,351,371,30602,161,58619,1.92,48,40,82.49,364.09,0.01,624,7340,2.3,0.15,0,0.73,0.03,73.7,0.03,0.05,0.03,52.5,0.03,1
319,18418,6,2,0,0,310,360,220,12832,98,5546,0.43,48,40,58.33,56.59,0.02,316,344,2.24,0.6,0.13,0.55,0.11,32.25,0.11,0.02,0.11,1.74,0.11,1
254,11568,0,0,0,0,254,360,175,8400,78,3120,0.37,48,40,48,40,0.02,48,40,2.24,0.15,0,0.53,0.11,25.16,0.11,0.01,0.11,0.01,0.11,1
239,10836,0,0,0,0,239,360,158,7586,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.98,1.14,1,0.5,0.11,23.86,0.11,0.01,0.11,0.01,0.11,1
240,10892,0,0,0,0,240,360,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.11,23.71,0.11,0.01,0.11,0.01,0.11,1
576,100021,48,38,0,0,526,410,410,34828,165,65153,1.87,48,40,84.95,394.87,0.01,641,8616,2.48,0.56,0.41,0.77,0.02,78.7,0.02,0.06,0.02,56.15,0.02,1
277,13111,0,2,0,0,277,410,192,9432,84,3639,0.39,48,40,49.13,43.32,0.02,227,301,2.29,0.52,0.32,0.55,0.02,27.78,0.02,0.01,0.02,1.7,0.02,1
236,10704,0,0,0,0,236,410,157,7536,78,3120,0.41,48,40,48,40,0.02,48,40,2.01,0.15,0,0.5,0.02,23.85,0.02,0.01,0.02,0.01,0.02,1
251,11875,6,0,0,0,245,416,168,8172,82,3663,0.45,48,40,48.64,44.67,0.02,77,229,2.05,0.6,0.45,0.52,0.17,24.76,0.17,0.01,0.17,0.01,0.17,1
256,11660,0,0,0,0,256,416,175,8402,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.19,0.15,0,0.52,0.17,24.87,0.17,0.01,0.17,0.01,0.17,1
354,49409,12,14,0,0,342,428,246,17594,107,31775,1.81,48,40,71.52,296.96,0.01,641,7340,2.3,1.14,0.05,0.63,0.08,52.63,0.08,0.03,0.08,38.03,0.08,1
252,12015,0,2,0,0,252,428,167,8336,84,3639,0.44,48,40,49.92,43.32,0.02,227,301,1.99,0.2,0,0.51,0.08,26.36,0.08,0.01,0.08,1.82,0.08,1
199,9060,0,0,0,0,199,428,135,6482,63,2530,0.39,48,40,48.01,40.16,0.02,49,50,2.14,0.15,0,0.52,0.08,24.56,0.08,0.01,0.08,0.01,0.08,1
254,11568,0,0,0,0,254,428,175,8400,78,3120,0.37,48,40,48,40,0.02,48,40,2.24,0.15,0,0.53,0.08,25.16,0.08,0.01,0.08,0.01,0.08,1
241,10932,0,0,0,0,241,428,160,7682,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,2,1.14,0.99,0.51,0.08,24.01,0.08,0.01,0.08,0.01,0.08,1
351,64713,9,10,0,0,342,437,243,15556,107,49109,3.16,48,40,64.02,458.96,0.01,595,7340,2.27,0.15,0,0.64,0.11,47.17,0.11,0.03,0.11,45.13,0.11,1
931,447897,27,52,0,0,904,464,681,50592,249,397257,7.85,40,224,74.29,1595.41,0,750,10260,2.73,0.15,0,1.09,0.04,86.16,0.04,0.13,0.04,347.7,0.04,1
784,211158,27,64,0,0,755,493,563,56634,220,154476,2.73,48,40,100.59,702.16,0,826,10260,2.56,0.15,0,0.89,0.03,107.15,0.03,0.12,0.03,158.28,0.03,1
271,13908,5,8,0,0,266,498,186,10340,84,3528,0.34,48,40,55.59,42,0.02,227,184,2.21,0.6,0.43,0.54,0.2,30.52,0.2,0.01,0.2,0.01,0.2,1
240,10892,0,0,0,0,240,498,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.2,23.71,0.2,0.01,0.2,0.01,0.2,1
562,94442,36,34,0,0,526,534,398,31440,163,62962,2,48,40,78.99,386.27,0.01,597,7340,2.44,1.14,0.96,0.76,0.03,74.98,0.03,0.07,0.03,71.98,0.03,1
266,12627,0,2,0,0,266,534,184,9078,81,3509,0.39,48,40,49.34,43.32,0.02,227,301,2.27,0,0,0.55,0.03,27.88,0.03,0.01,0.03,1.77,0.03,1
240,10892,0,0,0,0,240,534,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.03,23.71,0.03,0.01,0.03,0.01,0.03,1
254,11999,6,0,0,0,248,540,170,8252,83,3707,0.45,48,40,48.54,44.66,0.02,77,229,2.05,0.56,0.41,0.52,0.17,24.7,0.17,0.01,0.17,0.01,0.17,1
254,11568,0,0,0,0,254,540,175,8400,78,3120,0.37,48,40,48,40,0.02,48,40,2.24,0.15,0,0.53,0.17,25.16,0.17,0.01,0.17,0.01,0.17,1
320,28253,9,10,0,0,311,549,218,14660,101,13553,0.92,48,40,67.25,134.19,0.01,604,2960,2.16,0.6,0.45,0.57,0.11,45.89,0.11,0.03,0.11,9.83,0.11,1
250,11923,0,2,0,0,250,549,167,8326,82,3549,0.43,48,40,49.86,43.28,0.02,227,301,2.04,0.15,0,0.52,0.11,26.63,0.11,0.01,0.11,1.84,0.11,1
257,12014,3,0,0,0,254,552,175,8416,84,3698,0.44,48,40,48.09,44.02,0.02,60,348,2.08,1.14,1,0.52,0.33,24.68,0.33,0.01,0.33,0.25,0.33,1
256,11660,0,0,0,0,256,552,175,8402,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.19,0.15,0,0.52,0.33,24.87,0.33,0.01,0.33,0.01,0.33,1
239,11202,0,0,0,0,237,554,160,8042,78,3120,0.39,48,40,50.26,40,0.02,229,40,2.05,0.56,0.41,0.52,0.5,24.62,0.5,0.01,0.5,0.01,0.5,1
373,69424,9,12,0,0,364,563,259,16616,113,52760,3.18,48,40,64.15,466.9,0.01,598,7340,2.29,0.15,0,0.68,0.11,49.98,0.11,0.04,0.11,76.66,0.11,1
261,12355,6,0,0,0,255,569,178,8652,82,3663,0.42,48,40,48.61,44.67,0.02,77,229,2.17,0.6,0.45,0.54,0.17,25.46,0.17,0.01,0.17,0.01,0.17,1
250,11376,0,0,0,0,250,569,171,8208,78,3120,0.38,48,40,48,40,0.02,48,40,2.19,0.15,0,0.52,0.17,24.88,0.17,0.01,0.17,0.01,0.17,1
278,15516,0,0,0,0,275,572,184,10768,93,4708,0.44,48,40,58.52,50.62,0.02,316,344,1.98,1.14,1,0.51,0.33,29.16,0.33,0.01,0.33,0.25,0.33,1
244,11098,0,0,0,0,244,572,163,7828,80,3222,0.41,48,40,48.02,40.27,0.02,49,52,2.04,0.15,0,0.51,0.33,24.02,0.33,0.01,0.33,0.01,0.33,1
607,105132,48,40,0,0,559,620,432,35696,174,69396,1.94,48,40,82.63,398.83,0.01,641,5880,2.48,0.56,0.41,0.75,0.02,79.35,0.02,0.05,0.02,54.69,0.02,1
252,11468,0,0,0,0,252,620,171,8210,80,3210,0.39,48,40,48.01,40.13,0.02,49,50,2.14,0.15,0,0.52,0.02,24.59,0.02,0.01,0.02,0.01,0.02,1
235,10648,0,0,0,0,235,620,156,7488,78,3120,0.42,48,40,48,40,0.02,48,40,2,0.6,0.45,0.52,0.02,24.47,0.02,0.01,0.02,0.01,0.02,1
255,12225,9,0,0,0,246,629,171,8334,83,3843,0.46,48,40,48.74,46.3,0.02,77,229,2.06,0.15,0,0.51,0.11,24.16,0.11,0.01,0.11,0.01,0.11,1
257,11700,0,0,0,0,257,629,176,8450,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.2,1.14,1,0.53,0.11,25.15,0.11,0.01,0.11,0.01,0.11,1
399,72229,12,16,0,0,387,641,284,19828,123,52745,2.66,48,40,69.82,428.82,0.01,641,10260,2.31,0.15,0,0.71,0.08,57.37,0.08,0.05,0.08,71.05,0.08,1
240,11254,0,0,0,0,238,643,160,8044,79,3170,0.39,48,40,50.27,40.13,0.02,229,50,2.03,0.56,0.41,0.52,0.5,24.47,0.5,0.01,0.5,0.01,0.5,1
254,11780,3,0,0,0,251,646,172,8306,81,3434,0.41,48,40,48.29,42.4,0.02,72,224,2.12,0.56,0.41,0.53,0.33,25.18,0.33,0.01,0.33,0.01,0.33,1
254,11568,0,0,0,0,254,646,175,8400,78,3120,0.37,48,40,48,40,0.02,48,40,2.24,0.15,0,0.53,0.33,25.16,0.33,0.01,0.33,0.01,0.33,1
239,10836,0,0,0,0,239,646,158,7586,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.98,0.6,0.45,0.51,0.33,24.32,0.33,0.01,0.33,0.01,0.33,1
330,29316,9,12,0,0,321,655,223,15152,106,14116,0.93,48,40,67.95,133.17,0.01,592,2960,2.1,0.15,0,0.56,0.11,45.97,0.11,0.02,0.11,3.72,0.11,1
254,11799,3,0,0,0,251,658,174,8410,79,3349,0.4,48,40,48.33,42.39,0.02,77,229,2.2,1.14,1,0.53,0.33,25.18,0.33,0.01,0.33,0.01,0.33,1
254,11564,0,0,0,0,254,658,173,8306,80,3210,0.39,48,40,48.01,40.13,0.02,49,50,2.16,0.15,0,0.52,0.33,24.73,0.33,0.01,0.33,0.01,0.33,1
235,10648,0,0,0,0,235,658,156,7488,78,3120,0.42,48,40,48,40,0.02,48,40,2,0.56,0.41,0.52,0.33,24.47,0.33,0.01,0.33,0.01,0.33,1
247,11452,3,0,0,0,244,661,165,7970,81,3434,0.43,48,40,48.3,42.4,0.02,72,224,2.04,0.15,0,0.51,0.33,24.01,0.33,0.01,0.33,0.01,0.33,1
583,99660,42,36,0,0,541,703,418,32682,164,66938,2.05,48,40,78.19,408.16,0.01,596,7340,2.55,0.6,0.45,0.78,0.02,73.78,0.02,0.05,0.02,35.4,0.02,1
245,11128,0,0,0,0,245,703,166,7968,78,3120,0.39,48,40,48,40,0.02,48,40,2.13,0.6,0.45,0.53,0.02,25.21,0.02,0.01,0.02,0.01,0.02,1
240,10892,0,0,0,0,240,703,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.02,23.71,0.02,0.01,0.02,0.01,0.02,1
253,12333,6,0,0,0,245,711,170,8630,82,3663,0.42,48,40,50.76,44.67,0.02,229,229,2.07,1.14,1,0.51,0.13,24.31,0.13,0.01,0.13,0.01,0.13,1
252,11472,0,0,0,0,252,711,173,8304,78,3120,0.38,48,40,48,40,0.02,48,40,2.22,0.59,0,0.53,0.13,25.02,0.13,0.01,0.13,0.01,0.13,1
570,95847,39,36,0,0,531,750,403,32292,166,63507,1.97,48,40,80.13,382.57,0.01,598,8800,2.43,0.15,0,0.76,0.03,74.6,0.03,0.06,0.03,60.57,0.03,1
254,12133,0,0,0,0,239,755,173,8883,85,3549,0.4,48,40,51.35,41.75,0.02,99,71,2.04,0.56,0.41,0.51,0.2,24.32,0.2,0.01,0.2,0.01,0.2,1
248,11280,0,0,0,0,248,755,169,8112,78,3120,0.38,48,40,48,40,0.02,48,40,2.17,0.15,0,0.52,0.2,24.74,0.2,0.01,0.2,0.01,0.2,1
257,11700,0,0,0,0,257,755,176,8450,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.2,0.6,0.45,0.54,0.2,25.59,0.2,0.01,0.2,0.01,0.2,1
236,10704,0,0,0,0,236,755,157,7536,78,3120,0.41,48,40,48,40,0.02,48,40,2.01,0.15,0,0.5,0.2,23.85,0.2,0.01,0.2,0.01,0.2,1
373,70144,9,12,0,0,364,764,260,16332,112,53772,3.29,48,40,62.82,480.11,0.01,596,8800,2.32,1.14,1,0.69,0.11,48.92,0.11,0.03,0.11,91.95,0.11,1
264,12507,6,0,0,0,258,770,181,8796,82,3663,0.42,48,40,48.6,44.67,0.02,77,229,2.21,0.15,0,0.53,0.17,25.01,0.17,0.01,0.17,0.01,0.17,1
247,11224,0,0,0,0,247,770,168,8064,78,3120,0.39,48,40,48,40,0.02,48,40,2.15,0.56,0.41,0.53,0.17,25.35,0.17,0.01,0.17,0.01,0.17,1
240,10892,0,0,0,0,240,770,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.17,23.71,0.17,0.01,0.17,0.01,0.17,1
243,11028,0,0,0,0,243,770,162,7778,80,3210,0.41,48,40,48.01,40.13,0.02,49,50,2.02,0.6,0.45,0.52,0.17,24.61,0.17,0.01,0.17,0.01,0.17,1
646,112949,48,40,0,0,593,823,459,40426,186,72475,1.79,48,40,88.07,389.65,0.01,696,7340,2.47,0.15,0,0.72,0.02,73.25,0.02,0.06,0.02,75.79,0.02,1
250,11344,0,0,0,0,250,823,168,8050,81,3254,0.4,48,40,47.92,40.17,0.02,49,50,2.07,1.14,0.99,0.52,0.02,24.4,0.02,0.01,0.02,0.01,0.02,1
236,10704,0,0,0,0,236,823,157,7536,78,3120,0.41,48,40,48,40,0.02,48,40,2.01,0.15,0,0.5,0.02,23.85,0.02,0.01,0.02,0.01,0.02,1
253,11971,6,0,0,0,247,829,170,8268,82,3663,0.44,48,40,48.64,44.67,0.02,77,229,2.07,0.56,0.41,0.52,0.17,24.9,0.17,0.01,0.17,0.01,0.17,1
258,11756,0,0,0,0,258,829,177,8498,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.21,0.15,0,0.53,0.17,25.01,0.17,0.01,0.17,0.01,0.17,1
363,64623,9,12,0,0,354,838,254,16484,108,48099,2.92,48,40,64.9,445.36,0.01,620,7340,2.35,0.6,0.45,0.68,0.11,50.46,0.11,0.03,0.11,45.33,0.11,1
241,10932,0,0,0,0,241,838,159,7634,81,3250,0.43,48,40,48.01,40.12,0.02,49,50,1.96,0.15,0,0.5,0.11,23.57,0.11,0.01,0.11,0.01,0.11,1
252,11468,0,0,0,0,252,838,171,8210,80,3210,0.39,48,40,48.01,40.13,0.02,49,50,2.14,0.15,0,0.52,0.11,24.59,0.11,0.01,0.11,0.01,0.11,1
253,11512,0,0,0,0,253,838,174,8352,78,3120,0.37,48,40,48,40,0.02,48,40,2.23,0.56,0.41,0.54,0.11,25.76,0.11,0.01,0.11,0.01,0.11,1
240,10892,0,0,0,0,240,838,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.11,23.71,0.11,0.01,0.11,0.01,0.11,1
357,34668,12,18,0,0,345,850,244,17864,112,16764,0.94,48,40,73.21,149.68,0.01,550,3035,2.18,0.6,0.45,0.6,0.08,53.33,0.08,0.02,0.08,9.33,0.08,1
1409,658250,42,100,0,0,1367,892,1042,94868,366,561882,5.92,40,341,91.04,1535.2,0,863,8800,2.85,0,0,1.26,0.02,126.42,0.02,0.18,0.02,434.54,0.02,1
281,14063,0,4,0,0,279,894,195,10328,85,3687,0.36,48,40,52.96,43.38,0.02,229,301,2.29,0.15,0,0.54,0.5,28.39,0.5,0.01,0.5,0.01,0.5,1
235,10648,0,0,0,0,235,894,156,7488,78,3120,0.42,48,40,48,40,0.02,48,40,2,1.14,1,0.51,0.5,24.01,0.5,0.01,0.5,0.01,0.5,1
247,11220,0,0,0,0,247,894,165,7922,81,3250,0.41,48,40,48.01,40.12,0.02,49,50,2.04,0.15,0,0.51,0.5,24.01,0.5,0.01,0.5,0.01,0.5,1
542,58588,39,36,0,0,503,933,383,31556,158,26984,0.86,48,40,82.39,170.78,0.01,593,2960,2.42,0.15,0,0.65,0.03,64.58,0.03,0.05,0.03,14.87,0.03,1
241,10936,0,0,0,0,241,933,162,7776,78,3120,0.4,48,40,48,40,0.02,48,40,2.08,0.6,0.46,0.53,0.03,24.92,0.03,0.01,0.03,0.01,0.03,1
241,10932,0,0,0,0,241,933,159,7634,81,3250,0.43,48,40,48.01,40.12,0.02,49,50,1.96,0.15,0,0.5,0.03,23.57,0.03,0.01,0.03,0.01,0.03,1
256,12123,6,0,0,0,250,939,173,8412,82,3663,0.44,48,40,48.62,44.67,0.02,77,229,2.11,0.15,0,0.52,0.17,24.45,0.17,0.01,0.17,0.01,0.17,1
253,11512,0,0,0,0,253,939,174,8352,78,3120,0.37,48,40,48,40,0.02,48,40,2.23,0.56,0.41,0.54,0.17,25.76,0.17,0.01,0.17,0.01,0.17,1
571,95802,42,36,0,0,529,981,403,31976,167,63778,1.99,48,40,79.34,381.9,0.01,597,7340,2.41,0.15,0,0.75,0.02,72.57,0.02,0.05,0.02,40.01,0.02,1
240,10892,0,0,0,0,240,981,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.02,23.71,0.02,0.01,0.02,0.01,0.02,1
252,11782,3,0,0,0,249,984,172,8274,79,3468,0.42,48,40,48.1,43.9,0.02,57,348,2.18,1.14,1,0.53,0.33,25.04,0.33,0.01,0.33,0.01,0.33,1
256,11660,0,0,0,0,256,984,175,8402,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.19,0.29,0,0.52,0.33,24.87,0.33,0.01,0.33,0.01,0.33,1
237,11106,0,0,0,0,235,986,158,7946,78,3120,0.39,48,40,50.29,40,0.02,229,40,2.03,0.56,0.41,0.52,0.5,24.47,0.5,0.01,0.5,0.01,0.5,1
381,71108,15,12,0,0,366,1001,265,16708,115,54352,3.25,48,40,63.05,472.63,0.01,596,7340,2.3,0.15,0,0.72,0.07,50.51,0.07,0.05,0.07,102.9,0.07,1
255,11604,0,0,0,0,255,1001,174,8354,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.17,0.6,0.45,0.54,0.07,25.46,0.07,0.01,0.07,0.01,0.07,1
248,11280,0,0,0,0,248,1001,169,8112,78,3120,0.38,48,40,48,40,0.02,48,40,2.17,0.15,0,0.52,0.07,24.74,0.07,0.01,0.07,0.01,0.07,1
244,11064,0,0,0,0,244,1001,162,7764,81,3260,0.42,48,40,47.93,40.25,0.02,49,50,2,1.14,1,0.51,0.07,23.97,0.07,0.01,0.07,0.01,0.07,1
246,11180,0,0,0,0,246,1001,165,7922,80,3210,0.41,48,40,48.01,40.13,0.02,49,50,2.06,0.15,0,0.51,0.07,24.16,0.07,0.01,0.07,0.01,0.07,1
546,58501,45,36,0,0,501,1046,386,31326,159,27135,0.87,48,40,81.16,170.66,0.01,542,2960,2.43,0.56,0.41,0.69,0.02,70.71,0.02,0.04,0.02,10.28,0.02,1
282,15736,0,0,0,0,279,1049,189,11024,92,4664,0.42,48,40,58.33,50.7,0.02,316,344,2.05,0.15,0,0.51,0.33,29.41,0.33,0.01,0.33,0.24,0.33,1
242,11060,3,0,0,0,239,1050,161,7810,81,3266,0.42,48,40,48.51,40.32,0.02,84,56,1.99,0.6,0.45,0.51,1,24.32,1,0.01,1,0.01,1,1
260,12449,9,0,0,0,251,1059,177,8604,82,3797,0.44,48,40,48.61,46.3,0.02,77,229,2.16,0.15,0,0.52,0.11,24.68,0.11,0.01,0.11,0.01,0.11,1
263,11962,0,0,0,0,263,1059,180,8612,82,3310,0.38,48,40,47.84,40.37,0.02,49,50,2.2,1.14,1,0.53,0.11,25.04,0.11,0.01,0.11,0.01,0.11,1
327,28560,9,12,0,0,318,1068,223,14762,103,13750,0.93,48,40,66.2,133.5,0.01,550,2960,2.17,0.15,0,0.57,0.11,44.98,0.11,0.03,0.11,4.62,0.11,1
241,11294,0,0,0,0,239,1070,160,8044,80,3210,0.4,48,40,50.27,40.13,0.02,229,50,2,0.56,0.41,0.51,0.5,24.32,0.5,0.01,0.5,0.01,0.5,1
256,11660,0,0,0,0,256,1070,175,8402,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.19,0.15,0,0.52,0.5,24.87,0.5,0.01,0.5,0.01,0.5,1
249,11320,0,0,0,0,249,1070,170,8160,78,3120,0.38,48,40,48,40,0.02,48,40,2.18,0.5,0.36,0.54,0.5,25.49,0.5,0.01,0.5,0.01,0.5,1
240,10892,0,0,0,0,240,1070,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.5,23.71,0.5,0.01,0.5,0.01,0.5,1
409,77115,18,16,0,0,388,1089,285,20636,126,57233,2.77,48,40,72.41,454.23,0.01,640,7340,2.26,0.95,0.75,0.68,0.05,55.2,0.05,0.04,0.05,49.62,0.05,1
252,11472,0,0,0,0,252,1089,173,8304,78,3120,0.38,48,40,48,40,0.02,48,40,2.22,0.15,0,0.53,0.05,25.02,0.05,0.01,0.05,0.01,0.05,1
249,11316,0,0,0,0,249,1089,168,8066,80,3210,0.4,48,40,48.01,40.13,0.02,49,50,2.1,0.56,0.41,0.53,0.05,25.04,0.05,0.01,0.05,0.01,0.05,1
240,10892,0,0,0,0,240,1089,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.05,23.71,0.05,0.01,0.05,0.01,0.05,1
249,11734,0,2,0,0,249,1089,168,8486,80,3208,0.38,48,40,50.51,40.1,0.02,267,48,2.1,0.6,0.45,0.54,0.05,28.14,0.05,0.01,0.05,0.01,0.05,1
380,66716,9,10,0,0,371,1098,268,16324,111,50074,3.07,48,40,60.91,451.12,0.01,597,7340,2.41,0.04,0.04,0.71,0.11,47.83,0.11,0.05,0.11,100.06,0.11,1
242,10992,0,0,0,0,242,1098,163,7824,78,3120,0.4,48,40,48,40,0.02,48,40,2.09,0.15,0,0.51,0.11,24.31,0.11,0.01,0.11,0.01,0.11,1
239,10836,0,0,0,0,239,1098,158,7586,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.98,1.14,1,0.5,0.11,23.86,0.11,0.01,0.11,0.01,0.11,1
260,12677,6,0,0,0,252,1106,177,8966,82,3663,0.41,48,40,50.66,44.67,0.02,229,229,2.16,0.15,0,0.52,0.13,24.59,0.13,0.01,0.13,0.01,0.13,1
268,14702,0,2,0,0,268,1106,184,9222,83,5440,0.59,48,40,50.12,65.54,0.02,267,1847,2.22,0.56,0.41,0.56,0.13,28.81,0.13,0.02,0.13,2.26,0.13,1
335,46217,9,10,0,0,326,1115,231,14414,103,31755,2.2,48,40,62.4,308.3,0.01,539,7340,2.24,0.15,0,0.63,0.11,44.54,0.11,0.03,0.11,46.5,0.11,1
257,12257,0,0,0,0,242,1120,175,8963,86,3593,0.4,48,40,51.22,41.78,0.02,99,71,2.03,0.6,0.45,0.51,0.2,24.26,0.2,0.01,0.2,0.01,0.2,1
252,11472,0,0,0,0,252,1120,173,8304,78,3120,0.38,48,40,48,40,0.02,48,40,2.22,0.15,0,0.53,0.2,25.02,0.2,0.01,0.2,0.01,0.2,1
253,11508,0,0,0,0,253,1120,172,8258,80,3210,0.39,48,40,48.01,40.13,0.02,49,50,2.15,1.14,0.35,0.52,0.2,24.88,0.2,0.01,0.2,0.01,0.2,1
251,13953,0,2,0,0,251,1120,167,8406,83,5499,0.65,48,40,50.34,66.25,0.02,267,1906,2.01,0.15,0,0.52,0.2,27.12,0.2,0.02,0.2,2.35,0.2,1
323,26573,15,10,0,0,308,1135,220,14412,102,12121,0.84,48,40,65.51,118.83,0.01,588,2960,2.16,0.56,0.41,0.57,0.07,43.67,0.07,0.02,0.07,10.22,0.07,1
258,11756,0,0,0,0,258,1135,177,8498,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.21,0.15,0,0.53,0.07,25.01,0.07,0.01,0.07,0.01,0.07,1
243,11032,0,0,0,0,243,1135,164,7872,78,3120,0.4,48,40,48,40,0.02,48,40,2.1,0.5,0.35,0.53,0.07,25.06,0.07,0.01,0.07,0.01,0.07,1
240,10892,0,0,0,0,240,1135,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.07,23.71,0.07,0.01,0.07,0.01,0.07,1
265,14861,3,2,0,0,262,1138,178,8958,86,5863,0.65,48,40,50.33,68.17,0.02,267,1996,2.07,1.14,1,0.53,0.33,27.58,0.33,0.02,0.33,2.27,0.33,1
380,62710,12,14,0,0,366,1152,269,19108,110,43554,2.28,48,40,71.03,395.95,0.01,630,7340,2.45,0.15,0,0.66,0.07,53.7,0.07,0.03,0.07,42.15,0.07,1
246,11180,0,0,0,0,246,1152,165,7922,80,3210,0.41,48,40,48.01,40.13,0.02,49,50,2.06,0.15,0,0.51,0.07,24.16,0.07,0.01,0.07,0.01,0.07,1
239,10836,0,0,0,0,239,1152,158,7586,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.98,0.6,0.45,0.51,0.07,24.32,0.07,0.01,0.07,0.01,0.07,1
290,16587,6,0,0,0,281,1161,197,11512,92,5027,0.44,48,40,58.44,54.64,0.02,316,344,2.14,0.15,0,0.52,0.11,29.92,0.11,0.01,0.11,0.24,0.11,1
272,15163,0,2,0,0,272,1161,186,9320,85,5803,0.62,48,40,50.11,68.27,0.02,267,2120,2.19,1.14,1,0.54,0.11,28.16,0.11,0.02,0.11,2.21,0.11,1
549,95924,42,34,0,0,507,1203,388,31174,160,64710,2.08,48,40,80.35,404.44,0.01,596,7340,2.42,0.67,0,0.78,0.02,78.35,0.02,0.06,0.02,86.07,0.02,1
240,10892,0,0,0,0,240,1203,159,7634,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.99,0.15,0,0.5,0.02,23.71,0.02,0.01,0.02,0.01,0.02,1
257,11700,0,0,0,0,257,1203,176,8450,80,3210,0.38,48,40,48.01,40.13,0.02,49,50,2.2,0.56,0.41,0.54,0.02,25.59,0.02,0.01,0.02,0.01,0.02,1
248,11280,0,0,0,0,248,1203,169,8112,78,3120,0.38,48,40,48,40,0.02,48,40,2.17,0.15,0,0.52,0.02,24.74,0.02,0.01,0.02,0.01,0.02,1
254,14944,0,2,0,0,254,1203,168,8456,85,6448,0.76,48,40,50.33,75.86,0.02,267,2765,1.98,0.6,0.45,0.52,0.02,27.37,0.02,0.01,0.02,0.41,0.02,1
1419,679854,63,82,0,0,1356,1266,1013,77330,405,602476,7.79,40,525,76.34,1487.6,0,748,10260,2.5,0.15,0,1.03,0.02,88.13,0.02,0.17,0.02,352.79,0.02,1
663,103774,24,58,0,0,639,1290,464,49730,198,54004,1.09,48,40,107.18,272.75,0.01,805,1500,2.34,1.15,1,0.74,0.04,103.78,0.04,0.09,0.04,74.67,0.04,1
253,12115,0,0,0,0,251,1292,171,8556,81,3511,0.41,48,40,50.04,43.35,0.02,229,301,2.11,0.15,0,0.51,0.5,24.25,0.5,0.01,0.5,0.01,0.5,1
239,10836,0,0,0,0,239,1292,158,7586,80,3210,0.42,48,40,48.01,40.13,0.02,49,50,1.98,0.56,0.41,0.51,0.5,24.32,0.5,0.01,0.5,0.01,0.5,1
264,14460,0,2,0,0,264,1292,179,8966,84,5446,0.61,48,40,50.09,64.83,0.02,267,1370,2.13,0.15,0,0.53,0.5,27.64,0.5,0.02,0.5,2.21,0.5,1
